id,env,ip_hash,browsers,node_type,cities,standardised_name,nb_of_households,nb_of_users,nb_of_vids
ID5*3sORCYeKoabmLhn-g7dvRKoh4oJ9kkoElcil650ju0PY9-Nj5CKPuT1sttLl8_LT12DeBxq2z5wKd_a5I83C0tdrq7aueOdZyGZKT4QPYRrXhlT9XkNeQ9v9qNb1POe914e6YZX-apgEdARF3YL0KdeKBxRA_UV1K0WXAvppAUvXnl5QAsWrjah1EF9Cnwd0,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*k6wXJcrlJ4qrQZ_SztjpaOdOZK4w_cwo2Kcjx9BMPW_XUu6wpKgTYYrnutPeM1AC,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*-XIVeaA7JdbBn52OpAbrNI2QZvJaI850snkhm7qSPzPY91RWfBUNtvON4m_f8gEn12Ac5w5D0AOTkWkkOCFI5ddr3P8c6Bg1B8KEuff__rTXhhIMK_ysb8R_lAfGrgrD14c1uYEnIqA-uJmBqddG6teKkfKy8mJLcWrFwpO3xj7Xnvqj8NnRQD31mn9dQ2uv,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*4Mm4ermAiNXYJDCNvb1GN5Qry_FDmGN3q8KMmKMpkjDY93HBqBrGpKZ3NeQkSmk712DR55dhLU5kAWXMKZ_CD9droozjuIaP5zhMaCu0mWHXhr49yNGF9c_PJL2QNQWk14cdFB7-ISiuPx3oBE_MUteKASbdWFvCjhuq23rnkm7XnoDyXHiyw1iTpFAOFI3g,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*IYwAInjFMI0ZYYjVfPj-b1Vuc6mC3dsvaoc0wGJsKmjY9xEdKWx_yp8RaxJ8qquw12B6eGLeuanedwiEWxwKN9drlowL_EGcmKRJ5WkeVR3XhpVpW1wyN6tPcBw_0IUN14eNoo5vCVThZkuZ5cTgNNeK09e8pbwvae8jsoRsKYDXnvm3bOPCn4hAjcTVdHlU,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*nzpc5cZzbEqn19QSwk6iqOvYL248a4fo1DFoB9zadq_XUk0O3b9spAtJ5ddmxmXt,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*-1ob8aITK17Dt5MGpi7lvI-4aHpYC8D8sFEvE7i6MbvY9xUYd2weozHQb2L7llsY12Bqr6cqW9iI9l2haRLEDNdrh8c5cdFInM_YbF-HGmPXhnB-mYw5YLMmHk26YX_Q14d1mvdETLujMZuvNLiBSdeKOSsL7jLmgaDgx_yNPE7XnhNkeMd7cIZm_Nc4L_Ym,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*YmgifzshEtBahaqIPxzcMhaKUfTBOflyKWMWnSGICDXY9_HrtVLPwgsmFodOe_wf12Bzu8kFHEMY0kXgk2x1M9drJlETLKDrkJvOUPZ5RPnXhrmplte9MdrMrK_Vk_IA14duRNLOHibDv_VTxNnyN9eKk30Vq5peETqBaukyV4TXnrJnlGWk9t3ivieCTW9H,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*DLpSzlXzYmE0V9o5Uc6sg3hYIUWv64nDR7FmLE9aeITW_RfmALNcNH6ABZK5FEHD,web,-4199686698328018228,-,User: ID5,marfil,-,1.0,0.0,1.0
ID5*9LHdYPT6R-6A5wM2gEEYPqtvSjnP0kPaosVlj2dgPbbXUmrfDq-puIbJD4eZbdv7,web,-3880617541848183666,-,User: ID5,leon de los aldama,-,1.0,0.0,1.0
ID5*HieSczdPqpfOsRHeEhb8fzzkndhIkb1f1mIS29GHb7HWU6gSVvjpuJxeY0YE8ejT,web,7943269799844190941,-,User: ID5,merida,-,1.0,0.0,1.0
ID5*ImAQeZ9fVRcylpE_fUj5PyRiXQSgc8XmXYR9ZI9ZvWjXUrrQva0V3HUaNTv7JNhs,web,3151693035960640736,-,User: ID5,el rodeo,-,1.0,0.0,1.0
ID5*QDbRMP0JlF5QwFB2Hx44dkY0nE3CJQSvP9K8Le0PfCHQxP7oJj8RdY5wi1eC_cv7,web,3151693035960640736,-,User: ID5,el rodeo,-,1.0,0.0,1.0
ID5*YO6T6fyA3x5f4R6WaW-RJv0hFzDYctEs3PengNdwoqvXUru6LPF4pEGeqgfxIocg,web,-6863339388945312771,-,User: ID5,ciudad benito juarez,-,1.0,0.0,1.0
ID5*AQIS_jb6Bw1QHdj1JJ5m2p7ZTXKbkdlmI_r8amnTkcXQHZFK4CzeB2aNjDuuRMme,web,1633991109864774902,-,User: ID5,alvaro obregon,-,1.0,0.0,1.0
ID5*4juZCfUfIDVVTUpZpaCGTuvJdgvhshmubvHM0YpDh-LXUoVsIgpqcpIb_DXz8mST,web,-6897343020747249051,-,User: ID5,tlalnepantla,-,1.0,0.0,1.0
ID5*l9whdTkDZ_Yc6vH3oa8vnZRBcA77EQtbx2oVy5W3PtPXUm9FIgJRB5iyaXeTGH4t,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*P8Sf7pEb2W208k9sCbeRBjxZzpVTCbXAb3KrUD2vgEjXUhiPt-M5u5-N_QyRQdUr,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*0PNKP17MSZi1Ncv_rEodotMu_E2SM137S8SP39TNbmHXUixpX_C2ElmPBwQptYFT,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*eJIvtvatLBEdVK52BCt4K3tPmcQ6Ujhy46XqVnysC-jXUr2IueinwSSe4Eh_RWHL,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*wievmUwYrD6n4S5Zvp74BMH6GeuA57hdWRBqecYZi8fXUuLEc9i_c6zxrc3Arb0z,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*OoipZrS3qsFfTiimRjH--zlVHxR4SL6iob9shj62jTjW_dAvH-1ToUYkzRI0w0G6,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*Y7RvfiEFz9RDsrvsJpgLIv2yGwzL8Kykno471dI3dW7Y9yqkrrYjB6YLLY_FnDtu12D_IR9aG5PhadDUqJsgXddr3H91XbElui4NeKbltDrXhrLrmLm-tJ8lt6DZe8DI14dBIqdaP5IZ0YKswydH4NeKItziHEO8X9k96eaj-YPXnjUyDLbY9Ry7NlUFH_ms,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*1RZrj5enyyX1EL8dkDoP00sQH_19UqhVKCw_JGSVcZ_Y97Uwqvb_pl5U2zOYHgBh12DtWQlz6BkaT2rkq-xOuddrm8Br0mRV1rqkIbEqwWjXhmvzds6korOADJ-tvc-514cVj6vr5u3654cG4NeifdeKZrOjcSQ_wbfQejVrMcnXnvqDQQnBjBvU9sk9t_my,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*X2HsbR3QTMd_Zzj_Gk2IMcFnmB_3JS-3olu4xu7i9n3Y953o84DTuVOfSzAx65W412CNvnf_tnJX8bCZc_x-GNdrX9LUCQeoKQQg-g_Ce_LXhk1NnLeWRiTlZd1YT2uv14cOIDmollsf4CV7VHtKxdeKeF-ftesA0wocLk9Z9OvXnh7bLObjsMNXNCNpcCge,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*R8i7UAV5G_pnzm_CAuTfDNnOzyLvjHiKuvLv-_ZLoUDY-W2BPyvKEPvtdB2l3IH_14vWrpmVxdI1qp3o7NQY7teeTE3ovhcM8UZw36eNj74,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*z7YM-o0HrFDvsNhoippoplGweIhn8s8gMoxYUX41FurXVtg9Gm02ZcQT08GjMW6q11hClsLrxqY5efrZyaNOtNdXzZsL_lNXnZrcs8TcwKHXW-Jh4eiIlatV6b-gfP0p11_XB5gomSaaRULNolb6g9djhHVXavBGr3fo6YYy93nXbHYiiXdIJohBy4pE4-DO13EfMw3rTeMrAPqcXiz7q9dz3h8PjUnM6SxF8AUsQUTXdTnnaYv3WYdouyhJcZ8H14WKEIxLNjymBUeUZoVHIteLE-z3fIcSOeMId6ufqqzXjX1OBtyMY-4RJFqZnYtf15G3-g4o_I7gIvJdaIGh0deTgP5D0qtpYSgnlM3cfpXXlxAwn0laawzwuiAn4V9115wD_o4XIEFf8eWjNDlVEtedJIVH0j5_nRkrqRD2fwDXnzm1JgU_aNe1O5x7Bi5816GMjnB-AR02i2BptfiAHA,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*pXKAuefDIBOFdFQr4F7k5Tt09MsNNkNjWEjUEhTxmqnXpYWgynIRCSxytfW7SmuU1h6eqZ1emMbRunjbMjVoANYxC_6dQY5R068ACHGuwXrWMhIHI7grGTc5ela-t8541jaI-Ut5FbSC2DksYwzQ8NZJqlzDUYpUsDC82cA5I8g,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*-4ZCLbk34ofbgJa_vqomcWWANl9TwoH3BrwWhkoFWD3WTmeleEAx3fAVjRE_w9mA1KqhTtSPc1yfGXhbloSKgdSwd2F86HrtrhJnsDzMCinUzqgf2IZ8pLWuuw47VdeG1U8bB30sw38x9avrmhAoNdTYbWfUFDM5IW_RqCjRFUHU43AWWwo5crwehudICrgP,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*u4BmU_kxxvmbhrLB_qwCDyWGEiETxKWJRroy-AoDfEPOzlNXFBCmJLviQUs2-EU9zTHEXRW0826LWvgNRY5bi804phC0vlDKhH2AO081QgjNOS1NaNOJaysq7V9qBxZozT5PP53T3CfsD5w0dPsMns1hNVcgXSljgFEUB9YhBb_NYjBuz0fpM0PBisCKuKn0zXFOA1E4RfiCv3UBRiQREs14JMwlt2RuZ-kAOUiWLIE,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*z-bF8o1XZVjv4BFgisqhrlHgsYBnogYoMtyRWX5l3-LY96gRT-bsb17JrYDWW2gV12AFJAVIMoTDbjVoSMPlmNdrX83scXsZIoE2JpfWkBXXhkb3XRlM1MY_cnAFFTXx14evXropDB44YzHAybcUnteKYjErj3mOpMNdBVZsv3fXnojdw4lURkwhKuJ8iXIi,web,-1680032019690769222,-,User: ID5,playa del carmen,-,1.0,0.0,1.0
ID5*uDJjNBiJ6Rj5xOYWyzGxNWiA_la31t0tF2DamohHzBrXUtD5CKoo0uuhtev6QoOS,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*XVZLl_3twbscoM61LlWZlo3k1vVSsvWO8gTyOW0j5LnXUrkWo4L1huwAb2zyexSS,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*O1GvuJvqJZR6pyqaSFJ9uevjMto0tRGhlAMWFgskAJbXUvNAqhiJiq5AIRHwgj-2,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*SbK1QukJP24IRDBgOrFnQ5kAKCBGVgtb5uAM7HnHGmzXUtYopYBqxbyfTDUTT14F,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*Jqh_4IYT9cxnXvrCVaut4fYa4oIpTMH5ifrGThbd0M7XUuYC9Sdx42UA5c98fT0E,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*zeg0GW1TvjWMHrE7vuvmGB1aqXvCDIoAYrqNt_2dmzfW_ds9mv0dszMn-xtKZzpo,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*EXNbdLHI0VhQhd5WYnCJdcHBxhYel-VtviHi2iEG9FrXUmMqrrro5--LNTtvdbNt,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*JsqK5ZT_uw_OfFCbYTm_dwE39LzsyR4hFVFlR5f1gUzXUmOr4qn2jdEC_AJUmDTG,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*PJhgWI6tUbLULrome2tVyhtlHgH2m_ScDwOP-o2na_HXUvQkCbnUeXUu0AXO7rr3,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*wGjlp3Jd1E0o3j_Zh5vQNeeVm_4Ka3Fj8_MKBXFX7g7XUtGkyZQS7N3aNavf0d7R,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*wnVcxnBAbSwqw4a4hYZpVOWIIp8IdsgC8e6zZHNKV2_XUhTVwOiQrafVd7oBzxot,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*_9YGK03jN8EXYNxVuCUzudgreHI11ZLvzE3piU7pDYLXUjW8poOKj_WND_nh0qie,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*VMMr4fgCpQjAZaCBEGog6dGG3yM27fcUCSmlA_ot3UzY99ORLHZHedMwRizInhAU12CorC7CV4YmlibXnw4LYddrJRcTLo3sASzha35M43PXhqwNMV1BSi-sV-OKUCJp14c6huXRSwdn97fVEIKNCNeKc7OKOiU-pUWcLPj388bXnu8HUJZwNYoa0-lp26tG,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*iuQSkyYlnHoeQpnzzk0Zmw-h5lHoys5m1w6ccSQK5D7Y92a4HwjvVTE6--80uLwX12Az326oAtUKKFBEoaCcFtdr0TAlDNihdgvyew9O983XhgfznBOPfddk5Njk6fjx14cN2umW5kfI7mRre60CY9eK4TNmAVYLEKY9wm4RibbXngWdTw5cYQ6qpnvn6tAR,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*LUTzvIGFfVW54njcae34tKgBB35Pai9JcK59XoOqBRHXUr1vXAdzDXwGH2XKFJj5,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*aW6ECcWvCuD9yA9pLcePAewrcMsLQFj8NIQK68eAcqTY92hfQ98tDUSr5z4YkSud12Bftgq3Y9yi5xrLFwP8zNdrJQeJGaFMojrbbMBURSfXhjSgA2FCOoTJvXy3UCsc14dqCYw2-1R6xDnq1jWiIteKZMIOLfFPz8LWkKdF7UXXnlpKTL9F8KpoO5xWiOZK,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*gBEcuizQklMUt5faxLgXsgVU6HjiP8BP3fuSWC7_6hfY9wAsD8Ol2jMXfbkvVPcc12DKWx-7RU20SeHdeecJ0NdrtXCTFEy8VhEiEyrY8evXhluaqn8TMTSiT7-KKi0H14cpQfPA2o32q159tZUeUNeK6t9nB54-TrtekmGRsT7XnhoCQJupj3obbmQ2F8DO,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*Q-Yhy-8nryLXQKqrB08qw8aj1QkhyP0-HgyvKe0I12bY90Iv0TmTk-ml-7SHY87312CDxOMrfoegafvb-f88z9drz8Rg1TEtiPJqVOCvbh7XhpSptiVY98rJSu2ih03M14cuPqfbAd8nTm-tRHRowteKZZtwVCyz-iaKawrPOUDXnsp9ipzdUzpWJsUNu9bR,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*QAfVs-zGW1rUoV7TBK7eu8VCIXEiKQlGHe1bUe7pIx7YpH47_84UTYeIw91p0M4s1wsd2zZ7oT9P5MadrqrmLdcW8v44-b4NOrK18TH6a9rXMWGh9xs0sDAVi3HKGUuJ1zLcRNURVo2MpsMXEv-vS9c1uzOLqeKEEAoDbMZ56srXSVvF1MFz1sBJPJOxNc3x,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*Lp9RQoJe36u6OdoiajZaSqvapYBMsY23c3XfoIBxp-_Y9_IKVgCKTkZ3zQk6-sAb12AN8uEws40jVvK1WkhaQNdrVyWsYXx_5JV-eS3Y4c7XhhO0gNksjmSIpCoLtE2V14cMbqW0fF0em_r_3IRCO9eK19b05WEywcy5YTu6H8HXnoVq9qs2lLB7aAqhDysC,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*qergxAUrbi09TGuk7UPrzCyvFAbLxDwx9ABuJgcEFmnY9y9ZH5JzBunV_PiLN6g412Dd3c6aVoJ0FD0Jc0GSVNdriiZqvSkwMJtf90qyoSnXhmGxfLA5N95HflWfnSM814eDVBLZOag4gCJyUTFR7deK5DHIdNHsiFnd_91s7-XXnrltjAa_hxI3exlOdKcp,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*D8fU1KMGWj2bYV-0S27f3IqCIBZt6QghUi1aNqEpInnY91w25UfEmKGnpu1pS-_D12DZRtxBPhTs5qMjQzHkBNdr-vouLxC0858uRSrMOprXhh82WmSviKUV8pPcDoQc14fvvX3PBus4KoVTNCjYd9eKo8NIgbwfFTupu18_ldHXnsH2Vhc-P_TAXvZ98acP,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*J7GH4otwCQuzFwyCYxiM6qL0cyBFn1sXelsJAIlfcU_Y91KMFTsDElBmQF8iWuUQ12CrcvrvsavR5YqjFiMLjddr1Z9If4SdlYLRWVj5lXDXhub_bVBn11mu81HxU_C_14enFwLz-d3geIRa3LCM2teKT63CIP09jVxIUNfFePjXnno-lLs1rnYdEs0xYRNq,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*Vs29YPoMM4nCazYAEmS2aNOISaI042GVCyczgvgjS83Y96rcxYWW7j3Xjg7QEgqf12AM_xKksGXDvGKbF1kWptdrgz8cPDVpxl__rVy4RoLXhgzhFdfYHDIkWRI4CEJI14dEpdhYKdSiKBGnSE8119eKLmyzeWAboaJOplnUZp_Xnqz0GqE5ZLM0MgaBvmeY,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*SrDskuZxYnveFmfyDhnnms_1GFAonjBnF1picOReGj_Y969aTxOpL2E_sWpkmPmU12BKzpr4cTp4pl-DB9BTUNdrScXLo_djOFi41jRRGLXXhktmLF_8nlbMKa1LExxT14c8aIXYLXn5OUTycBIdDNeK2MJf0ly2oFOZXIHqj97XnoZfV7BxWfUzOvU9mzX4,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*rd5bLQEf1cQ5eNBN6XdQJSibr-_P8IfY8DTVzwMwrYDY9_Ey_oBre72PyUQEs7FA12CmOUV3n5FZbuBBJCiT1ddrM0tEdgw6YatkcLbKnx3XhpqwPlAR7njHbwM7mIiE14dA6NvOftFXfAMjBrozedeK2oCKUFYdAYpKawAqjpPXntnwpW3BTlI9_VoOV8is,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*0dPDFX0STfxFdUh1lXrIHVSWN9ez_R_gjDlN9389NbjY95Urzh2Uwc1QRk6klDmr12DKNBhqKgAmo65GVk_dytdrIkiiHB8SWvsIt6Jy2CPXhm60l0ucq7Dqp18Dqto814eFXnuUL8yaq6k-lhojc9eKkym3gP7dMqz8NR_MKBfXnqjCrvn1rRGnxCQdePvf,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*fsLPlNIDQX3qZET0OmvEnPuHO1Yc7BNhIyhBdtAsOTnY-U8VPvjZ0xEAhXOFI-mU12CKBoMLah-GX0Bi2KtydNdlQiIiEOozR-zRADSYnVTXZmaetr32DPfpht3fBi3z12sw9I2Edb3xMAahSsalXteV-u8GJ3uKn4aZZtEi5WjXmHLlkjjcn-qBy_FgKTio15zlYlLLCvDOOZYNjWrrEdee3WuvOYQ80bEiTOMKTiA,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*BATKpajFREyQokHFQK3BrYFBPmdmKhZQWe5ER6rqPAjY9w6KXMr8qinuZZIVQnxt12BCFSMtu95tP_kiXQ37F9drksNs68zoUYFh1kVlWLDXhq81s0sIVlAF4LCADf6E14e_KyWj8SNA8iRJQziniteKvFXAu9_xazuMAeY4V5LXnvj7saHtju8OEAKoJdFG,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*zMDcOmABUtNYZldaiGnXMkmFKPiu7gDPkSpS2GIuKpfY9_bXmaImHXNfrX2V53ls12CKAAnSMs87__KAIqy2XtdrTO6GHutv2oB_FvZBR5jXht134gaQFm0SpJDr1IL514c5XVAgI6FxD9jbeUNg39eK1wGSeU00fUTf7-lk4szXngogVbpoFXJLgvUxN80p,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*NBgeSJjZkKGgvpUocLEVQLFd6opWNsK9afKQqpr26OXY91DiAv9huMaTc9OrYfkF12Cz4x9hyQxsncjhNRXRUtdrgh1-ddX3Xl1ZPqys9ZrXhmRCoKSnE8vyimVoaEOR14fIIi9nD5ppLxRglVAGydeKfemDD9_QDaHixwcwyTXXnsv7Y7s4WU0d0u87OEcK,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*QV1vMu2c4dvV--RSBfRkOsQYm_Ajc7PHHLfh0O-zmZ_Y9w3HK-0BTbAC70m7W_RN12CJFT3zWSyFAViQzPO3JtdrgF-oDWr4W2MpbZ836erXhr3iJoPoaFrCZ55V5zPI14c_0qLCchT0MIKfsv1AwteKbjfh3UNkm0YyjvnmkT_Xnp0FycDPmGBgEGLJ94mZ,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*Yknp286IZzL272K7JuDi0-cMHRkAZzUuP6NnOcynH3bYU1Hpm8Cqz68m-4_Z-XlS1rXeP_pUh3cValNyRMlHXta6AlpozCV9rZbp2WsQHQTWu3Gqm81GrE0bmh9jYmcO1sAOFxYDoY1twwMRmn5fOdbqtcegEAAAtgpi4T4ZfyrW7aWkV2ixHZvliVACx6w21vGZmSw4ry-Mou1ARLyP6dbz-5PXBr8FdZkf-JoOGbM,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*7ObPzEAnQSV4QESsqE_ExGmjOw6OyBM5sQxBLkIIOWHY99TNdNlXIihKKaaaPYvh12BEE1f6MssrHXxUZg4lmNdrOP2WP8IEte1iqJdHUyjXhgya0sFEreWSl9ngJJ_Q14cbbTsR6c47kiOuwj2BbNeKPQgBIZxi0FoWsNJwVDrXnolySsXJjxulOMwSt_CL,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*eVKMZNWTAo3t9AcEPfuHbPwXeKYbfFCRJLgChte8esnY96biTwH-ZW_KrYUuSEHR12Defu6LeRbQjpj_ymeUMNdrXYPsYvIOyyAtoFep1JTXhn465q01eTK3GonyUcUD14cAg5yFS17cRniO5-eJ19eKcuhakOwU3gYte1TALZnXnjI5FprKef-kd_uspbwu,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*2SkhWnXor7NNj6o6nYAqUlxs1Zi7B_2vhMOvuHfH1_fY9yHq0uXhi1yU0fOpbABd12D33laH_Ep3WZ8BAePY6tdr70rO1TNvU1lpFtwRFnjXht8waiRaTYoFVcK9dJjo14c3YHvQAaXqHXcjPYEHHteKrXw8XH5VTogyw7vXPy3XngQbQ34oVO0XFeyk0DRv,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*6HZI_ES3xhV80MOcrN9D9G0zvD6KWJQJtZzGHkaYvlHY92qrTw4z2E0GyDVd0kvj12DjOBpUDzneNFbEH-IDqddru-Z0x2GlldKeC4wIaALXhrXzq8qwvQk5fxwNQZ7614cdV6sdXdDACZetf4Zm49eKdhXIdqdMj9Ejry_VQ4PXntATq438d6D6nOfHF_wG,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*IF_0t4yeel60-X_XZPb_v6UaAHVCcShCfbV6VY6xAhrY93x8uoZ1tXEMgWdoSMia12CbmMNo3PztxIqPjuZlzddrHx8IZiSSiPQG7wg8OwzXhh2OY9PeQBWK2_AZVEyf14eNd5uFmJ0U6_9fsZ7wpNeK-nzgeSMvh4dHyv2hMnjXnuFIz8v3eFF-7kRp1dRI,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*NIs7cphKtZugLbAScCIwerHOz7BWpeeHaWG1kJplzd_Y9_JqZXk9CHqrpeZ9vPHG12DpLGBTD9oWvtqW_1pCatdrltzgpaswPnZ6Xio3U_7XhojR2jlyQnLXPloqAcd214cmP8O8mPvwjSpz5yLZA9eKJc6si0evL2IJfgut9lHXnuyQ6hqhSEqMgzUm_WfT,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*aHnyTMS4fKX833ksLND5RO08Bo4KVy65NZN8rsaXBOHY98kRxqQr5ORSmfUFEbNk12DbhQxEXGabYsfQBspPFddrvr1CtJsZqx5C8R2R-NzXhlevdwEWIbJa5jELmgpg14cMXg49weRjMICmbmatPteKbV3A5AQUJFyBYbrtntLXnorS9XDvKYEAHc1YCKLP,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*qEZdCASH0-E84NZo7O9WAC0DqcrKaIH99azT6gaoq6XY95iX0ISzyEGiBbFl7gXw12DGtmOuKqLeVqeQ8GUy49drMR3_QpgXNvuoYJ5nFCTXhrC5cMHWXnbDrtnwbyKG14etBKQSK1v9r_-TfUt1LdeKXwDiN-_jUTTLZSX4d-3XnmtCUDWGTFDdDd1M-UbJ,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*QiyMpO7tAk3WigfEBoWHrMdpeGYgAlBRH8YCRuzCegnY958KJ8GzvzgDVSV9ucNW12ASDPcMh_NNF7TF7vNXLNdr12VjvZulBMyF0n1DUFfXhnxLoGsFPLhb2SyaI99W14dKFiZ06v3JNpH2V6-7VteK_1_P6hCnGFM-_GFtlnrXnmQRjl-HXXQeUyGaQHXU,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*friH9tJ5CR_qHgyWOhGM_vv9czQcllsDI1IJFNBWcVvY9667iDXDz2HcPgacEQID12ANVliQXu63mCeETf-47tdrcXAp0ZIG9J7xrPK1ZifXhv4Lb9UkJglh495VkTIZ14c1z4SKOw0L8ZEB8t9mJteKO3kczbUaFev3vzKC-ZfXnh0pg20KRhZOSEKomFhh,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*uZ97FRVe9fwtOfB1_TZwHTzaj9fbsafg5HX19xdxjbjY94aXR__eBnOqo_23M5b312BUpPv6a4nqd6DzIgJm5ddrAbt90MKcMBDzVIq-FHDXhiWe17USQ94jfIwDMF7M14fWhbU6eOkFCHpFCeowcteKgq3CpOCXsZ1AcZMMeLXXngBXqBfgXx7EOXxt9mlK,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*MeY9IcQOM-oF8OtdUoIqPT7usoM-qEEoV2KrSJJtr7rXUqcY1XhywcZmUbhvmvEr,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*_x8suwr3InDLCfrHnHs7p_AXoxnwUVCymZu60lyUviDQGEt4Ky_Hs3xFeg62sTrzzo6tQatJPCsmL_lssaf_A86ToxTrrHnOJOR35M6w4ELOmavz3Q2rY2uNUZx9ot8Izr45V86_3O4oSIOZ7CAqCc7J0Y0C5yAY7SUumkBGYjY,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
ID5*T7s4JNZfgsjt7f_0X67JJXTPvKbTbxmpBE0WQOo11XDXUgjU5irz76Biaz8hM0uw,web,-1680032019690769222,-,User: ID5,tulum,-,1.0,0.0,1.0
